App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Positive,0.1545454545454544,0.5818181818181818
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Negative,-0.1333333333333333,0.2333333333333333
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Positive,0.11,0.2164285714285714
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Negative,-0.0428571428571428,0.4285714285714285
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Positive,0.0273809523809523,0.3474130036630037
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Negative,-0.2030612244897959,0.4925170068027211
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Neutral,0.0,0.0988095238095238
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,"7/12 Fed up. Disabled abhorrent app. 7/11 update. Still horrid. Syncs messages now, error messages gone. screws Bluetooth connectivity ringer volume setting. Also multiple key presses still needed messages stop playing back mid-stream. I still consider totally broken hate 1 star. 7/2 update. Let's see works. Error messages seem gone now. Hope fixed. Will update review fully tested. Totally broken update. No connectivity cannot completed time error messages. After previous update, full annoying bugs. Get thing fixed right now, garbage.",Negative,-0.1879251700680271,0.4537414965986395
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Negative,-0.3106060606060606,0.7757575757575758
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Positive,0.225,0.4499999999999999
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Negative,-0.1171296296296296,0.4047619047619048
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Positive,0.0124999999999999,0.5145833333333334
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Positive,0.0512987012987012,0.6162337662337662
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Negative,-0.073611111111111,0.402579365079365
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Negative,-0.0833333333333333,0.5425925925925926
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Negative,-0.275,0.425
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Negative,-0.1333333333333333,0.3333333333333333
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Negative,-0.0785714285714285,0.394047619047619
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Positive,0.35,0.3
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Positive,0.4,0.375
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Positive,0.2111111111111111,0.4166666666666667
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Negative,-0.3,0.3999999999999999
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Positive,0.6,0.9
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Positive,0.0833333333333333,0.2366666666666666
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Positive,0.78125,0.5
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Negative,-0.05,0.2
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Neutral,0.0,0.1
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Positive,0.2333333333333333,0.2555555555555555
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Neutral,0.0,0.0
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Negative,-0.3999999999999999,0.3916666666666667
129.07142857142858,COMMUNICATION,3.9,13698.0,5.1M,10000000,Free,0,Everyone,Communication,"July 2, 2018",3.2.0.100171,4.1 and up,115340.42267045453,Positive,0.5,0.7
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Negative,-1.0,1.0
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Negative,-0.0909090909090908,0.3303030303030303
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.55,0.51875
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.4185185185185185,0.6592592592592593
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.4583333333333333,0.6791666666666667
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.2142857142857142,0.4341269841269841
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.0148148148148148,0.650925925925926
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.225,0.4379807692307692
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.2227272727272727,0.4280723905723906
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.11875,0.68125
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,1)Could better better tab management. 2) Can't open pages 3) Please fix go top page-opening page start issue open new link go back old,Positive,0.2170454545454545,0.3943181818181818
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.6000000000000001,0.9
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.175,0.5666666666666667
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Neutral,0.0,0.75
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.3089285714285714,0.6071428571428571
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.15,0.3125
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.1354910714285714,0.3982142857142857
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.1496279761904762,0.5618303571428572
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.4749999999999999,0.675
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.0727272727272727,0.6757575757575758
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.408008658008658,0.5798701298701299
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Neutral,0.0,0.1666666666666666
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.1428571428571428,0.5803571428571428
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.325,0.6392857142857143
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.2181818181818181,0.5053977272727272
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.22,0.6799999999999999
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.301010101010101,0.5626262626262626
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.2005050505050505,0.4674242424242424
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.3666666666666667,0.4333333333333333
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.0999999999999999,0.4923076923076923
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Neutral,0.0,1.0
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.65,0.625
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.3454545454545454,0.4848484848484848
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Neutral,0.0,0.0
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.49375,0.7000000000000001
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.5351190476190476,0.7142857142857143
129.07142857142858,COMMUNICATION,4.4,36880.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.225,0.4267857142857142
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Negative,-1.0,1.0
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Negative,-0.0909090909090908,0.3303030303030303
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.55,0.51875
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.4185185185185185,0.6592592592592593
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.4583333333333333,0.6791666666666667
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.2142857142857142,0.4341269841269841
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.0148148148148148,0.650925925925926
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.225,0.4379807692307692
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.2227272727272727,0.4280723905723906
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.11875,0.68125
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,1)Could better better tab management. 2) Can't open pages 3) Please fix go top page-opening page start issue open new link go back old,Positive,0.2170454545454545,0.3943181818181818
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.6000000000000001,0.9
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.175,0.5666666666666667
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Neutral,0.0,0.75
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.3089285714285714,0.6071428571428571
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.15,0.3125
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.1354910714285714,0.3982142857142857
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.1496279761904762,0.5618303571428572
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.4749999999999999,0.675
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.0727272727272727,0.6757575757575758
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.408008658008658,0.5798701298701299
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Neutral,0.0,0.1666666666666666
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.1428571428571428,0.5803571428571428
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.325,0.6392857142857143
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.2181818181818181,0.5053977272727272
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.22,0.6799999999999999
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.301010101010101,0.5626262626262626
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.2005050505050505,0.4674242424242424
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.3666666666666667,0.4333333333333333
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.0999999999999999,0.4923076923076923
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Neutral,0.0,1.0
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.65,0.625
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.3454545454545454,0.4848484848484848
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Neutral,0.0,0.0
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.49375,0.7000000000000001
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.5351190476190476,0.7142857142857143
129.07142857142858,COMMUNICATION,4.4,36893.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.225,0.4267857142857142
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Negative,-1.0,1.0
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Negative,-0.0909090909090908,0.3303030303030303
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.55,0.51875
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.4185185185185185,0.6592592592592593
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.4583333333333333,0.6791666666666667
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.2142857142857142,0.4341269841269841
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.0148148148148148,0.650925925925926
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.225,0.4379807692307692
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.2227272727272727,0.4280723905723906
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.11875,0.68125
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,1)Could better better tab management. 2) Can't open pages 3) Please fix go top page-opening page start issue open new link go back old,Positive,0.2170454545454545,0.3943181818181818
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.6000000000000001,0.9
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.175,0.5666666666666667
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Neutral,0.0,0.75
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.3089285714285714,0.6071428571428571
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.15,0.3125
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.1354910714285714,0.3982142857142857
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.1496279761904762,0.5618303571428572
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.4749999999999999,0.675
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.0727272727272727,0.6757575757575758
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.408008658008658,0.5798701298701299
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Neutral,0.0,0.1666666666666666
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.1428571428571428,0.5803571428571428
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.325,0.6392857142857143
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.2181818181818181,0.5053977272727272
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.22,0.6799999999999999
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.301010101010101,0.5626262626262626
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.2005050505050505,0.4674242424242424
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.3666666666666667,0.4333333333333333
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.0999999999999999,0.4923076923076923
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Neutral,0.0,1.0
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.65,0.625
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.3454545454545454,0.4848484848484848
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Neutral,0.0,0.0
129.07142857142858,COMMUNICATION,4.4,36981.0,4.0M,1000000,Free,0,Everyone,Communication,"July 6, 2018",5.2,5.0 and up,115340.42267045453,Positive,0.49375,0.7000000000000001
